Alignment_name	Locus_type
SISRS_contig-1820000106.fasta	unannotated
SISRS_contig-1593000192.fasta	unannotated
SISRS_contig-347000117.fasta	unannotated
SISRS_contig-1798000147.fasta	unannotated
SISRS_contig-352000158.fasta	unannotated
SISRS_contig-850000150.fasta	unannotated
SISRS_contig-1496000021.fasta	unannotated
SISRS_contig-271000139.fasta	unannotated
SISRS_contig-1666000073.fasta	unannotated
SISRS_contig-1432000123.fasta	unannotated
SISRS_contig-1251000142.fasta	unannotated
SISRS_contig-133000066.fasta	unannotated
SISRS_contig-1299000175.fasta	unannotated
SISRS_contig-30000111.fasta	unannotated
SISRS_contig-820000026.fasta	unannotated
SISRS_contig-1533000046.fasta	unannotated
SISRS_contig-233000031.fasta	unannotated
SISRS_contig-58000092.fasta	unannotated
SISRS_contig-923000098.fasta	unannotated
SISRS_contig-307000161.fasta	unannotated
SISRS_contig-419000083.fasta	unannotated
SISRS_contig-332000125.fasta	unannotated
SISRS_contig-129000117.fasta	unannotated
SISRS_contig-826000011.fasta	unannotated
SISRS_contig-900000183.fasta	unannotated
SISRS_contig-1764000164.fasta	unannotated
SISRS_contig-1426000132.fasta	unannotated
SISRS_contig-64000061.fasta	unannotated
SISRS_contig-1236000145.fasta	unannotated
SISRS_contig-1057000148.fasta	unannotated
SISRS_contig-1760000018.fasta	unannotated
SISRS_contig-1070000013.fasta	unannotated
SISRS_contig-1661000171.fasta	unannotated
SISRS_contig-884000079.fasta	unannotated
SISRS_contig-1773000044.fasta	unannotated
SISRS_contig-558000199.fasta	unannotated
SISRS_contig-1111000173.fasta	unannotated
SISRS_contig-1256000195.fasta	unannotated
SISRS_contig-1608000092.fasta	unannotated
SISRS_contig-996000187.fasta	unannotated
SISRS_contig-1100000120.fasta	unannotated
SISRS_contig-220000102.fasta	unannotated
SISRS_contig-178000080.fasta	unannotated
SISRS_contig-1549000116.fasta	unannotated
SISRS_contig-1291000140.fasta	unannotated
SISRS_contig-1433000100.fasta	unannotated
SISRS_contig-1423000124.fasta	unannotated
SISRS_contig-1017000144.fasta	unannotated
SISRS_contig-3000061.fasta	unannotated
SISRS_contig-435000017.fasta	unannotated
SISRS_contig-4000196.fasta	unannotated
SISRS_contig-623000082.fasta	unannotated
SISRS_contig-1106000144.fasta	unannotated
SISRS_contig-142000017.fasta	unannotated
SISRS_contig-352000025.fasta	unannotated
SISRS_contig-21000087.fasta	unannotated
SISRS_contig-1210000045.fasta	unannotated
SISRS_contig-1609000063.fasta	unannotated
SISRS_contig-25000132.fasta	unannotated
SISRS_contig-1362000002.fasta	unannotated
SISRS_contig-1403000090.fasta	unannotated
SISRS_contig-1189000161.fasta	unannotated
SISRS_contig-1170000187.fasta	unannotated
SISRS_contig-155000028.fasta	unannotated
SISRS_contig-971000131.fasta	unannotated
SISRS_contig-473000002.fasta	unannotated
SISRS_contig-1044000166.fasta	unannotated
SISRS_contig-366000046.fasta	unannotated
SISRS_contig-311000129.fasta	unannotated
SISRS_contig-91000122.fasta	unannotated
SISRS_contig-559000153.fasta	unannotated
SISRS_contig-1166000114.fasta	unannotated
SISRS_contig-1105000006.fasta	unannotated
SISRS_contig-1370000138.fasta	unannotated
SISRS_contig-1178000124.fasta	unannotated
SISRS_contig-563000072.fasta	unannotated
SISRS_contig-361000103.fasta	unannotated
SISRS_contig-223000046.fasta	unannotated
SISRS_contig-966000110.fasta	unannotated
SISRS_contig-505000110.fasta	unannotated
SISRS_contig-105000096.fasta	unannotated
SISRS_contig-212000116.fasta	unannotated
SISRS_contig-1261000078.fasta	unannotated
SISRS_contig-1757000093.fasta	unannotated
SISRS_contig-1500000153.fasta	unannotated
SISRS_contig-392000117.fasta	unannotated
SISRS_contig-1405000007.fasta	unannotated
SISRS_contig-70000105.fasta	unannotated
SISRS_contig-1484000149.fasta	unannotated
SISRS_contig-1037000143.fasta	unannotated
SISRS_contig-837000010.fasta	unannotated
SISRS_contig-1100000118.fasta	unannotated
SISRS_contig-458000012.fasta	unannotated
SISRS_contig-10000036.fasta	unannotated
SISRS_contig-851000017.fasta	unannotated
SISRS_contig-1435000059.fasta	unannotated
SISRS_contig-1474000186.fasta	unannotated
SISRS_contig-1456000119.fasta	unannotated
SISRS_contig-620000141.fasta	unannotated
SISRS_contig-79000155.fasta	unannotated
SISRS_contig-784000022.fasta	unannotated
SISRS_contig-123000191.fasta	unannotated
SISRS_contig-1481000182.fasta	unannotated
SISRS_contig-574000159.fasta	unannotated
SISRS_contig-640000190.fasta	unannotated
SISRS_contig-933000106.fasta	unannotated
SISRS_contig-172000019.fasta	unannotated
SISRS_contig-1224000145.fasta	unannotated
SISRS_contig-632000191.fasta	unannotated
SISRS_contig-851000123.fasta	unannotated
SISRS_contig-886000169.fasta	unannotated
SISRS_contig-924000069.fasta	unannotated
SISRS_contig-186000109.fasta	unannotated
SISRS_contig-333000167.fasta	unannotated
SISRS_contig-1037000054.fasta	unannotated
SISRS_contig-1122000026.fasta	unannotated
SISRS_contig-517000110.fasta	unannotated
SISRS_contig-1199000061.fasta	unannotated
SISRS_contig-241000079.fasta	unannotated
SISRS_contig-165000053.fasta	unannotated
SISRS_contig-835000012.fasta	unannotated
SISRS_contig-925000145.fasta	unannotated
SISRS_contig-1401000074.fasta	unannotated
SISRS_contig-1746000142.fasta	unannotated
SISRS_contig-1379000080.fasta	unannotated
SISRS_contig-337000026.fasta	unannotated
SISRS_contig-520000190.fasta	unannotated
SISRS_contig-1323000004.fasta	unannotated
SISRS_contig-466000141.fasta	unannotated
SISRS_contig-511000028.fasta	unannotated
SISRS_contig-912000124.fasta	unannotated
SISRS_contig-1356000130.fasta	unannotated
SISRS_contig-1485000051.fasta	unannotated
SISRS_contig-1652000078.fasta	unannotated
SISRS_contig-1347000128.fasta	unannotated
SISRS_contig-52000015.fasta	unannotated
SISRS_contig-737000072.fasta	unannotated
SISRS_contig-1021000174.fasta	unannotated
SISRS_contig-440000143.fasta	unannotated
SISRS_contig-661000000.fasta	unannotated
SISRS_contig-662000194.fasta	unannotated
SISRS_contig-1816000056.fasta	unannotated
SISRS_contig-489000132.fasta	unannotated
SISRS_contig-560000125.fasta	unannotated
SISRS_contig-573000038.fasta	unannotated
SISRS_contig-396000178.fasta	unannotated
SISRS_contig-1443000122.fasta	unannotated
SISRS_contig-1696000044.fasta	unannotated
SISRS_contig-1693000135.fasta	unannotated
SISRS_contig-96000128.fasta	unannotated
SISRS_contig-505000134.fasta	unannotated
SISRS_contig-480000013.fasta	unannotated
SISRS_contig-551000194.fasta	unannotated
SISRS_contig-902000033.fasta	unannotated
SISRS_contig-750000160.fasta	unannotated
SISRS_contig-677000051.fasta	unannotated
SISRS_contig-243000020.fasta	unannotated
SISRS_contig-287000199.fasta	unannotated
SISRS_contig-65000183.fasta	unannotated
SISRS_contig-615000044.fasta	unannotated
SISRS_contig-294000004.fasta	unannotated
SISRS_contig-479000109.fasta	unannotated
SISRS_contig-1095000196.fasta	unannotated
SISRS_contig-247000037.fasta	unannotated
SISRS_contig-833000007.fasta	unannotated
SISRS_contig-1146000109.fasta	unannotated
SISRS_contig-78000180.fasta	unannotated
SISRS_contig-211000179.fasta	unannotated
SISRS_contig-351000184.fasta	unannotated
SISRS_contig-895000175.fasta	unannotated
SISRS_contig-391000004.fasta	unannotated
SISRS_contig-1592000187.fasta	unannotated
SISRS_contig-1368000006.fasta	unannotated
SISRS_contig-1166000142.fasta	unannotated
SISRS_contig-845000064.fasta	unannotated
SISRS_contig-1073000139.fasta	unannotated
SISRS_contig-1160000028.fasta	unannotated
SISRS_contig-1006000080.fasta	unannotated
SISRS_contig-1257000178.fasta	unannotated
SISRS_contig-1456000029.fasta	unannotated
SISRS_contig-1176000025.fasta	unannotated
SISRS_contig-933000163.fasta	unannotated
SISRS_contig-516000078.fasta	unannotated
SISRS_contig-270000181.fasta	unannotated
SISRS_contig-472000088.fasta	unannotated
SISRS_contig-472000156.fasta	unannotated
SISRS_contig-1163000126.fasta	unannotated
SISRS_contig-440000019.fasta	unannotated
SISRS_contig-1166000064.fasta	unannotated
SISRS_contig-1099000042.fasta	unannotated
SISRS_contig-1206000044.fasta	unannotated
SISRS_contig-1387000193.fasta	unannotated
SISRS_contig-1023000103.fasta	unannotated
SISRS_contig-131000029.fasta	unannotated
SISRS_contig-892000064.fasta	unannotated
SISRS_contig-499000185.fasta	unannotated
SISRS_contig-905000133.fasta	unannotated
SISRS_contig-92000006.fasta	unannotated
SISRS_contig-27000003.fasta	unannotated
SISRS_contig-1319000035.fasta	unannotated
SISRS_contig-617000182.fasta	unannotated
SISRS_contig-21000168.fasta	unannotated
SISRS_contig-735000140.fasta	unannotated
SISRS_contig-905000118.fasta	unannotated
SISRS_contig-1506000069.fasta	unannotated
SISRS_contig-432000195.fasta	unannotated
SISRS_contig-589000081.fasta	unannotated
SISRS_contig-190000016.fasta	unannotated
SISRS_contig-569000127.fasta	unannotated
SISRS_contig-568000122.fasta	unannotated
SISRS_contig-981000198.fasta	unannotated
SISRS_contig-82000124.fasta	unannotated
SISRS_contig-1150000156.fasta	unannotated
SISRS_contig-7000038.fasta	unannotated
SISRS_contig-442000077.fasta	unannotated
SISRS_contig-20000086.fasta	unannotated
SISRS_contig-1250000012.fasta	unannotated
SISRS_contig-190000169.fasta	unannotated
SISRS_contig-98000160.fasta	unannotated
SISRS_contig-871000049.fasta	unannotated
SISRS_contig-1182000144.fasta	unannotated
SISRS_contig-739000150.fasta	unannotated
SISRS_contig-223000113.fasta	unannotated
SISRS_contig-477000135.fasta	unannotated
SISRS_contig-63000149.fasta	unannotated
SISRS_contig-362000103.fasta	unannotated
SISRS_contig-103000166.fasta	unannotated
SISRS_contig-1453000194.fasta	unannotated
SISRS_contig-880000096.fasta	unannotated
SISRS_contig-1336000093.fasta	unannotated
SISRS_contig-684000118.fasta	unannotated
SISRS_contig-1726000167.fasta	unannotated
SISRS_contig-1314000019.fasta	unannotated
SISRS_contig-1547000171.fasta	unannotated
SISRS_contig-1089000086.fasta	unannotated
SISRS_contig-878000129.fasta	unannotated
SISRS_contig-285000109.fasta	unannotated
SISRS_contig-974000088.fasta	unannotated
SISRS_contig-574000126.fasta	unannotated
SISRS_contig-658000110.fasta	unannotated
SISRS_contig-1220000069.fasta	unannotated
SISRS_contig-1432000115.fasta	unannotated
SISRS_contig-1357000101.fasta	unannotated
SISRS_contig-144000009.fasta	unannotated
SISRS_contig-213000005.fasta	unannotated
SISRS_contig-552000148.fasta	unannotated
SISRS_contig-970000141.fasta	unannotated
SISRS_contig-1061000113.fasta	unannotated
SISRS_contig-916000028.fasta	unannotated
SISRS_contig-658000030.fasta	unannotated
SISRS_contig-1507000130.fasta	unannotated
SISRS_contig-117000063.fasta	unannotated
SISRS_contig-834000038.fasta	unannotated
SISRS_contig-1811000099.fasta	unannotated
SISRS_contig-1071000198.fasta	unannotated
SISRS_contig-653000094.fasta	unannotated
SISRS_contig-1329000147.fasta	unannotated
SISRS_contig-237000031.fasta	unannotated
SISRS_contig-878000053.fasta	unannotated
SISRS_contig-359000070.fasta	unannotated
SISRS_contig-388000000.fasta	unannotated
SISRS_contig-646000075.fasta	unannotated
SISRS_contig-961000123.fasta	unannotated
SISRS_contig-846000132.fasta	unannotated
SISRS_contig-101000102.fasta	unannotated
SISRS_contig-1678000159.fasta	unannotated
SISRS_contig-1382000131.fasta	unannotated
SISRS_contig-501000079.fasta	unannotated
SISRS_contig-990000013.fasta	unannotated
SISRS_contig-1726000151.fasta	unannotated
SISRS_contig-724000066.fasta	unannotated
SISRS_contig-1772000139.fasta	unannotated
SISRS_contig-315000037.fasta	unannotated
SISRS_contig-1143000182.fasta	unannotated
SISRS_contig-326000051.fasta	unannotated
SISRS_contig-1437000191.fasta	unannotated
SISRS_contig-1259000158.fasta	unannotated
SISRS_contig-1728000063.fasta	unannotated
SISRS_contig-1057000013.fasta	unannotated
SISRS_contig-1478000103.fasta	unannotated
SISRS_contig-1562000190.fasta	unannotated
SISRS_contig-1628000059.fasta	unannotated
SISRS_contig-1044000018.fasta	unannotated
SISRS_contig-1707000008.fasta	unannotated
SISRS_contig-530000032.fasta	unannotated
SISRS_contig-76000078.fasta	unannotated
SISRS_contig-879000154.fasta	unannotated
SISRS_contig-835000196.fasta	unannotated
SISRS_contig-961000193.fasta	unannotated
SISRS_contig-906000197.fasta	unannotated
SISRS_contig-588000016.fasta	unannotated
SISRS_contig-641000111.fasta	unannotated
SISRS_contig-316000098.fasta	unannotated
SISRS_contig-977000136.fasta	unannotated
SISRS_contig-1199000018.fasta	unannotated
SISRS_contig-1143000078.fasta	unannotated
SISRS_contig-624000177.fasta	unannotated
SISRS_contig-1676000196.fasta	unannotated
SISRS_contig-1059000035.fasta	unannotated
SISRS_contig-1632000126.fasta	unannotated
SISRS_contig-1323000057.fasta	unannotated
SISRS_contig-1618000081.fasta	unannotated
SISRS_contig-1714000061.fasta	unannotated
SISRS_contig-1513000155.fasta	unannotated
SISRS_contig-1507000021.fasta	unannotated
SISRS_contig-1592000052.fasta	unannotated
SISRS_contig-88000017.fasta	unannotated
SISRS_contig-396000007.fasta	unannotated
SISRS_contig-1242000167.fasta	unannotated
SISRS_contig-284000161.fasta	unannotated
SISRS_contig-1308000048.fasta	unannotated
SISRS_contig-1401000148.fasta	unannotated
SISRS_contig-1432000075.fasta	unannotated
SISRS_contig-1427000128.fasta	unannotated
SISRS_contig-254000186.fasta	unannotated
SISRS_contig-593000087.fasta	unannotated
SISRS_contig-1022000103.fasta	unannotated
SISRS_contig-1460000127.fasta	unannotated
SISRS_contig-223000157.fasta	unannotated
SISRS_contig-1095000020.fasta	unannotated
SISRS_contig-627000123.fasta	unannotated
SISRS_contig-1237000118.fasta	unannotated
SISRS_contig-1638000171.fasta	unannotated
SISRS_contig-904000159.fasta	unannotated
SISRS_contig-1271000104.fasta	unannotated
SISRS_contig-222000058.fasta	unannotated
SISRS_contig-565000173.fasta	unannotated
SISRS_contig-600000097.fasta	unannotated
SISRS_contig-1702000072.fasta	unannotated
SISRS_contig-66000187.fasta	unannotated
SISRS_contig-699000189.fasta	unannotated
SISRS_contig-1077000129.fasta	unannotated
SISRS_contig-373000008.fasta	unannotated
SISRS_contig-230000176.fasta	unannotated
SISRS_contig-486000075.fasta	unannotated
SISRS_contig-922000164.fasta	unannotated
SISRS_contig-449000023.fasta	unannotated
SISRS_contig-1470000191.fasta	unannotated
SISRS_contig-336000140.fasta	unannotated
SISRS_contig-1048000170.fasta	unannotated
SISRS_contig-70000162.fasta	unannotated
SISRS_contig-932000123.fasta	unannotated
SISRS_contig-1737000017.fasta	unannotated
SISRS_contig-913000011.fasta	unannotated
SISRS_contig-1668000050.fasta	unannotated
SISRS_contig-528000059.fasta	unannotated
SISRS_contig-1293000010.fasta	unannotated
SISRS_contig-1725000186.fasta	unannotated
SISRS_contig-1481000050.fasta	unannotated
SISRS_contig-437000067.fasta	unannotated
SISRS_contig-1238000001.fasta	unannotated
SISRS_contig-602000063.fasta	unannotated
SISRS_contig-351000001.fasta	unannotated
SISRS_contig-448000067.fasta	unannotated
SISRS_contig-1366000196.fasta	unannotated
SISRS_contig-1591000071.fasta	unannotated
SISRS_contig-392000135.fasta	unannotated
SISRS_contig-1209000160.fasta	unannotated
SISRS_contig-1539000148.fasta	unannotated
SISRS_contig-924000054.fasta	unannotated
SISRS_contig-1786000164.fasta	unannotated
SISRS_contig-339000006.fasta	unannotated
SISRS_contig-1522000135.fasta	unannotated
SISRS_contig-1639000062.fasta	unannotated
SISRS_contig-470000118.fasta	unannotated
SISRS_contig-967000010.fasta	unannotated
SISRS_contig-952000066.fasta	unannotated
SISRS_contig-1550000191.fasta	unannotated
SISRS_contig-549000012.fasta	unannotated
SISRS_contig-908000066.fasta	unannotated
SISRS_contig-1594000106.fasta	unannotated
SISRS_contig-376000143.fasta	unannotated
SISRS_contig-1654000174.fasta	unannotated
SISRS_contig-469000086.fasta	unannotated
SISRS_contig-598000063.fasta	unannotated
SISRS_contig-1459000132.fasta	unannotated
SISRS_contig-636000016.fasta	unannotated
SISRS_contig-1364000160.fasta	unannotated
SISRS_contig-662000137.fasta	unannotated
SISRS_contig-912000061.fasta	unannotated
SISRS_contig-921000113.fasta	unannotated
SISRS_contig-1645000128.fasta	unannotated
SISRS_contig-349000173.fasta	unannotated
SISRS_contig-1470000035.fasta	unannotated
SISRS_contig-514000125.fasta	unannotated
SISRS_contig-977000158.fasta	unannotated
SISRS_contig-57000163.fasta	unannotated
SISRS_contig-311000191.fasta	unannotated
SISRS_contig-145000166.fasta	unannotated
SISRS_contig-499000035.fasta	unannotated
SISRS_contig-153000010.fasta	unannotated
SISRS_contig-1505000002.fasta	unannotated
SISRS_contig-1185000195.fasta	unannotated
SISRS_contig-751000090.fasta	unannotated
SISRS_contig-987000061.fasta	unannotated
SISRS_contig-1719000065.fasta	unannotated
SISRS_contig-1296000124.fasta	unannotated
SISRS_contig-1538000098.fasta	unannotated
SISRS_contig-755000061.fasta	unannotated
SISRS_contig-1204000178.fasta	unannotated
SISRS_contig-1318000081.fasta	unannotated
SISRS_contig-667000133.fasta	unannotated
SISRS_contig-1740000191.fasta	unannotated
SISRS_contig-1315000061.fasta	unannotated
SISRS_contig-1719000153.fasta	unannotated
SISRS_contig-848000131.fasta	unannotated
SISRS_contig-1799000198.fasta	unannotated
SISRS_contig-1556000132.fasta	unannotated
SISRS_contig-421000043.fasta	unannotated
SISRS_contig-447000176.fasta	unannotated
SISRS_contig-914000083.fasta	unannotated
SISRS_contig-1538000077.fasta	unannotated
SISRS_contig-1666000063.fasta	unannotated
SISRS_contig-1181000082.fasta	unannotated
SISRS_contig-1783000126.fasta	unannotated
SISRS_contig-1444000140.fasta	unannotated
SISRS_contig-1506000034.fasta	unannotated
SISRS_contig-1418000186.fasta	unannotated
SISRS_contig-690000153.fasta	unannotated
SISRS_contig-1107000173.fasta	unannotated
SISRS_contig-982000156.fasta	unannotated
SISRS_contig-1777000052.fasta	unannotated
SISRS_contig-344000150.fasta	unannotated
SISRS_contig-475000084.fasta	unannotated
SISRS_contig-878000173.fasta	unannotated
SISRS_contig-1575000136.fasta	unannotated
SISRS_contig-1525000027.fasta	unannotated
SISRS_contig-1488000080.fasta	unannotated
SISRS_contig-758000065.fasta	unannotated
SISRS_contig-1438000026.fasta	unannotated
SISRS_contig-817000168.fasta	unannotated
SISRS_contig-1593000130.fasta	unannotated
SISRS_contig-1547000179.fasta	unannotated
SISRS_contig-1006000014.fasta	unannotated
SISRS_contig-292000091.fasta	unannotated
SISRS_contig-634000041.fasta	unannotated
SISRS_contig-1578000198.fasta	unannotated
SISRS_contig-986000139.fasta	unannotated
SISRS_contig-886000110.fasta	unannotated
SISRS_contig-1582000150.fasta	unannotated
SISRS_contig-311000096.fasta	unannotated
SISRS_contig-1060000177.fasta	unannotated
SISRS_contig-1474000193.fasta	unannotated
SISRS_contig-945000156.fasta	unannotated
SISRS_contig-451000131.fasta	unannotated
SISRS_contig-1035000136.fasta	unannotated
SISRS_contig-465000040.fasta	unannotated
SISRS_contig-818000064.fasta	unannotated
SISRS_contig-1427000036.fasta	unannotated
SISRS_contig-729000184.fasta	unannotated
SISRS_contig-414000131.fasta	unannotated
SISRS_contig-567000018.fasta	unannotated
SISRS_contig-1063000061.fasta	unannotated
SISRS_contig-447000197.fasta	unannotated
SISRS_contig-1403000193.fasta	unannotated
SISRS_contig-687000073.fasta	unannotated
SISRS_contig-884000089.fasta	unannotated
SISRS_contig-967000128.fasta	unannotated
SISRS_contig-1232000092.fasta	unannotated
SISRS_contig-916000095.fasta	unannotated
SISRS_contig-54000091.fasta	unannotated
SISRS_contig-496000115.fasta	unannotated
SISRS_contig-1285000039.fasta	unannotated
SISRS_contig-329000046.fasta	unannotated
SISRS_contig-1312000142.fasta	unannotated
SISRS_contig-880000088.fasta	unannotated
SISRS_contig-487000007.fasta	unannotated
SISRS_contig-1174000002.fasta	unannotated
SISRS_contig-1147000113.fasta	unannotated
SISRS_contig-778000041.fasta	unannotated
SISRS_contig-812000177.fasta	unannotated
SISRS_contig-1289000130.fasta	unannotated
SISRS_contig-619000019.fasta	unannotated
SISRS_contig-734000057.fasta	unannotated
SISRS_contig-557000097.fasta	unannotated
SISRS_contig-1737000048.fasta	unannotated
SISRS_contig-1575000004.fasta	unannotated
SISRS_contig-276000145.fasta	unannotated
SISRS_contig-788000147.fasta	unannotated
SISRS_contig-1221000085.fasta	unannotated
SISRS_contig-1525000144.fasta	unannotated
SISRS_contig-1511000033.fasta	unannotated
SISRS_contig-1408000042.fasta	unannotated
SISRS_contig-1483000007.fasta	unannotated
SISRS_contig-1429000111.fasta	unannotated
SISRS_contig-852000056.fasta	unannotated
SISRS_contig-986000026.fasta	unannotated
SISRS_contig-1137000164.fasta	unannotated
SISRS_contig-1724000178.fasta	unannotated
SISRS_contig-695000038.fasta	unannotated
SISRS_contig-213000164.fasta	unannotated
SISRS_contig-1156000110.fasta	unannotated
SISRS_contig-1335000177.fasta	unannotated
SISRS_contig-1265000198.fasta	unannotated
SISRS_contig-191000050.fasta	unannotated
SISRS_contig-50000003.fasta	unannotated
SISRS_contig-315000165.fasta	unannotated
SISRS_contig-226000136.fasta	unannotated
SISRS_contig-841000177.fasta	unannotated
SISRS_contig-297000196.fasta	unannotated
SISRS_contig-528000075.fasta	unannotated
SISRS_contig-570000108.fasta	unannotated
SISRS_contig-310000186.fasta	unannotated
SISRS_contig-233000021.fasta	unannotated
SISRS_contig-409000128.fasta	unannotated
SISRS_contig-598000071.fasta	unannotated
SISRS_contig-1382000167.fasta	unannotated
SISRS_contig-1327000151.fasta	unannotated
SISRS_contig-685000169.fasta	unannotated
SISRS_contig-514000091.fasta	unannotated
SISRS_contig-682000095.fasta	unannotated
SISRS_contig-355000178.fasta	unannotated
SISRS_contig-454000071.fasta	unannotated
SISRS_contig-1495000038.fasta	unannotated
SISRS_contig-384000126.fasta	unannotated
SISRS_contig-1190000091.fasta	unannotated
SISRS_contig-726000000.fasta	unannotated
SISRS_contig-1457000054.fasta	unannotated
SISRS_contig-1174000077.fasta	unannotated
SISRS_contig-712000151.fasta	unannotated
SISRS_contig-1264000178.fasta	unannotated
SISRS_contig-432000095.fasta	unannotated
SISRS_contig-1307000175.fasta	unannotated
SISRS_contig-697000126.fasta	unannotated
SISRS_contig-1495000040.fasta	unannotated
SISRS_contig-112000119.fasta	unannotated
SISRS_contig-283000152.fasta	unannotated
SISRS_contig-1158000009.fasta	unannotated
SISRS_contig-1086000053.fasta	unannotated
SISRS_contig-137000117.fasta	unannotated
SISRS_contig-606000033.fasta	unannotated
SISRS_contig-1440000080.fasta	unannotated
SISRS_contig-1021000066.fasta	unannotated
SISRS_contig-267000190.fasta	unannotated
SISRS_contig-1425000077.fasta	unannotated
SISRS_contig-1397000015.fasta	unannotated
SISRS_contig-204000152.fasta	unannotated
SISRS_contig-750000102.fasta	unannotated
SISRS_contig-910000105.fasta	unannotated
SISRS_contig-1147000063.fasta	unannotated
SISRS_contig-1786000004.fasta	unannotated
SISRS_contig-13000071.fasta	unannotated
SISRS_contig-922000198.fasta	unannotated
SISRS_contig-1355000123.fasta	unannotated
SISRS_contig-70000117.fasta	unannotated
SISRS_contig-1855000140.fasta	unannotated
SISRS_contig-1093000011.fasta	unannotated
SISRS_contig-551000013.fasta	unannotated
SISRS_contig-1445000170.fasta	unannotated
SISRS_contig-1650000050.fasta	unannotated
SISRS_contig-1223000002.fasta	unannotated
SISRS_contig-251000167.fasta	unannotated
SISRS_contig-1018000013.fasta	unannotated
SISRS_contig-1389000019.fasta	unannotated
SISRS_contig-1787000090.fasta	unannotated
SISRS_contig-616000074.fasta	unannotated
SISRS_contig-1591000074.fasta	unannotated
SISRS_contig-1401000166.fasta	unannotated
SISRS_contig-86000108.fasta	unannotated
SISRS_contig-1355000078.fasta	unannotated
SISRS_contig-1441000149.fasta	unannotated
SISRS_contig-322000088.fasta	unannotated
SISRS_contig-149000066.fasta	unannotated
SISRS_contig-1035000116.fasta	unannotated
SISRS_contig-552000046.fasta	unannotated
SISRS_contig-1854000186.fasta	unannotated
SISRS_contig-1184000088.fasta	unannotated
SISRS_contig-679000087.fasta	unannotated
SISRS_contig-882000037.fasta	unannotated
SISRS_contig-671000180.fasta	unannotated
SISRS_contig-956000122.fasta	unannotated
SISRS_contig-1580000050.fasta	unannotated
SISRS_contig-938000046.fasta	unannotated
SISRS_contig-1655000030.fasta	unannotated
SISRS_contig-762000131.fasta	unannotated
SISRS_contig-959000062.fasta	unannotated
SISRS_contig-527000086.fasta	unannotated
SISRS_contig-1045000191.fasta	unannotated
SISRS_contig-1534000109.fasta	unannotated
SISRS_contig-614000102.fasta	unannotated
SISRS_contig-341000025.fasta	unannotated
SISRS_contig-784000125.fasta	unannotated
SISRS_contig-587000043.fasta	unannotated
SISRS_contig-124000102.fasta	unannotated
SISRS_contig-215000196.fasta	unannotated
SISRS_contig-1459000126.fasta	unannotated
