Alignment_name	Locus_type
SISRS_contig-227000118.fasta	intron
SISRS_contig-108000162.fasta	intron
SISRS_contig-1436000160.fasta	intron
SISRS_contig-805000089.fasta	intron
SISRS_contig-1006000164.fasta	intron
SISRS_contig-1244000001.fasta	intron
SISRS_contig-1371000108.fasta	intron
SISRS_contig-1682000010.fasta	intron
SISRS_contig-328000095.fasta	intron
SISRS_contig-1439000111.fasta	intron
SISRS_contig-87000192.fasta	intron
SISRS_contig-810000111.fasta	intron
SISRS_contig-17000113.fasta	intron
SISRS_contig-941000126.fasta	intron
SISRS_contig-139000050.fasta	intron
SISRS_contig-516000125.fasta	intron
SISRS_contig-176000184.fasta	intron
SISRS_contig-500000022.fasta	intron
SISRS_contig-1228000066.fasta	intron
SISRS_contig-1131000144.fasta	intron
SISRS_contig-504000047.fasta	intron
SISRS_contig-143000153.fasta	intron
SISRS_contig-1626000100.fasta	intron
SISRS_contig-938000083.fasta	intron
SISRS_contig-595000065.fasta	intron
SISRS_contig-314000106.fasta	intron
SISRS_contig-67000084.fasta	intron
SISRS_contig-450000037.fasta	intron
SISRS_contig-490000160.fasta	intron
SISRS_contig-1355000127.fasta	intron
SISRS_contig-1382000101.fasta	intron
SISRS_contig-40000056.fasta	intron
SISRS_contig-1155000173.fasta	intron
SISRS_contig-734000003.fasta	intron
SISRS_contig-1157000033.fasta	intron
SISRS_contig-1005000135.fasta	intron
SISRS_contig-571000067.fasta	intron
SISRS_contig-1504000035.fasta	intron
SISRS_contig-1297000198.fasta	intron
SISRS_contig-1175000017.fasta	intron
SISRS_contig-288000103.fasta	intron
SISRS_contig-1608000020.fasta	intron
SISRS_contig-859000156.fasta	intron
SISRS_contig-981000023.fasta	intron
SISRS_contig-1544000004.fasta	intron
SISRS_contig-1744000092.fasta	intron
SISRS_contig-1247000059.fasta	intron
SISRS_contig-1504000119.fasta	intron
SISRS_contig-850000083.fasta	intron
SISRS_contig-932000002.fasta	intron
SISRS_contig-318000140.fasta	intron
SISRS_contig-404000048.fasta	intron
SISRS_contig-1626000048.fasta	intron
SISRS_contig-1318000183.fasta	intron
SISRS_contig-592000156.fasta	intron
SISRS_contig-325000030.fasta	intron
SISRS_contig-411000126.fasta	intron
SISRS_contig-1648000018.fasta	intron
SISRS_contig-892000150.fasta	intron
SISRS_contig-1258000058.fasta	intron
SISRS_contig-1481000154.fasta	intron
SISRS_contig-522000126.fasta	intron
SISRS_contig-1041000095.fasta	intron
SISRS_contig-395000069.fasta	intron
SISRS_contig-1539000104.fasta	intron
SISRS_contig-387000098.fasta	intron
SISRS_contig-1005000170.fasta	intron
SISRS_contig-135000081.fasta	intron
SISRS_contig-1022000082.fasta	intron
SISRS_contig-1415000152.fasta	intron
SISRS_contig-404000115.fasta	intron
SISRS_contig-1663000131.fasta	intron
SISRS_contig-210000130.fasta	intron
SISRS_contig-949000027.fasta	intron
SISRS_contig-241000105.fasta	intron
SISRS_contig-333000075.fasta	intron
SISRS_contig-178000194.fasta	intron
SISRS_contig-1608000010.fasta	intron
SISRS_contig-183000094.fasta	intron
SISRS_contig-926000061.fasta	intron
SISRS_contig-77000176.fasta	intron
SISRS_contig-1088000001.fasta	intron
SISRS_contig-632000166.fasta	intron
SISRS_contig-609000050.fasta	intron
SISRS_contig-770000028.fasta	intron
SISRS_contig-1572000198.fasta	intron
SISRS_contig-276000076.fasta	intron
SISRS_contig-1693000091.fasta	intron
SISRS_contig-512000174.fasta	intron
SISRS_contig-1438000043.fasta	intron
SISRS_contig-631000044.fasta	intron
SISRS_contig-1581000139.fasta	intron
SISRS_contig-363000026.fasta	intron
SISRS_contig-1412000122.fasta	intron
SISRS_contig-916000087.fasta	intron
SISRS_contig-1763000053.fasta	intron
SISRS_contig-797000111.fasta	intron
SISRS_contig-1579000115.fasta	intron
SISRS_contig-1294000135.fasta	intron
SISRS_contig-1347000092.fasta	intron
SISRS_contig-805000068.fasta	intron
SISRS_contig-1022000097.fasta	intron
SISRS_contig-1370000082.fasta	intron
SISRS_contig-1470000063.fasta	intron
SISRS_contig-823000013.fasta	intron
SISRS_contig-328000047.fasta	intron
SISRS_contig-805000105.fasta	intron
SISRS_contig-574000047.fasta	intron
SISRS_contig-925000058.fasta	intron
SISRS_contig-1262000099.fasta	intron
SISRS_contig-1327000052.fasta	intron
SISRS_contig-1697000042.fasta	intron
SISRS_contig-491000052.fasta	intron
SISRS_contig-1424000079.fasta	intron
SISRS_contig-441000104.fasta	intron
SISRS_contig-213000121.fasta	intron
SISRS_contig-507000079.fasta	intron
SISRS_contig-1396000173.fasta	intron
SISRS_contig-985000133.fasta	intron
SISRS_contig-1311000141.fasta	intron
SISRS_contig-1550000000.fasta	intron
SISRS_contig-1054000076.fasta	intron
SISRS_contig-1009000066.fasta	intron
SISRS_contig-850000180.fasta	intron
SISRS_contig-743000072.fasta	intron
SISRS_contig-92000160.fasta	intron
SISRS_contig-544000029.fasta	intron
SISRS_contig-1441000119.fasta	intron
SISRS_contig-1328000161.fasta	intron
SISRS_contig-395000175.fasta	intron
SISRS_contig-1764000194.fasta	intron
SISRS_contig-644000074.fasta	intron
SISRS_contig-886000019.fasta	intron
SISRS_contig-1498000102.fasta	intron
SISRS_contig-1020000187.fasta	intron
SISRS_contig-153000171.fasta	intron
SISRS_contig-996000079.fasta	intron
SISRS_contig-1831000168.fasta	intron
SISRS_contig-1058000141.fasta	intron
SISRS_contig-485000138.fasta	intron
SISRS_contig-376000086.fasta	intron
SISRS_contig-1154000161.fasta	intron
SISRS_contig-878000112.fasta	intron
SISRS_contig-802000074.fasta	intron
SISRS_contig-1260000083.fasta	intron
SISRS_contig-873000003.fasta	intron
SISRS_contig-1297000058.fasta	intron
SISRS_contig-527000102.fasta	intron
SISRS_contig-1508000185.fasta	intron
SISRS_contig-920000076.fasta	intron
SISRS_contig-1441000127.fasta	intron
SISRS_contig-338000018.fasta	intron
SISRS_contig-1060000099.fasta	intron
SISRS_contig-1669000176.fasta	intron
SISRS_contig-1066000038.fasta	intron
SISRS_contig-640000140.fasta	intron
SISRS_contig-1389000084.fasta	intron
SISRS_contig-400000139.fasta	intron
SISRS_contig-780000008.fasta	intron
SISRS_contig-233000049.fasta	intron
SISRS_contig-14000104.fasta	intron
SISRS_contig-1294000049.fasta	intron
SISRS_contig-839000176.fasta	intron
SISRS_contig-624000005.fasta	intron
SISRS_contig-175000038.fasta	intron
SISRS_contig-295000144.fasta	intron
SISRS_contig-1390000026.fasta	intron
SISRS_contig-1412000061.fasta	intron
SISRS_contig-398000074.fasta	intron
SISRS_contig-292000124.fasta	intron
SISRS_contig-249000059.fasta	intron
SISRS_contig-463000146.fasta	intron
SISRS_contig-478000089.fasta	intron
SISRS_contig-747000002.fasta	intron
SISRS_contig-783000048.fasta	intron
SISRS_contig-1522000023.fasta	intron
SISRS_contig-153000069.fasta	intron
SISRS_contig-973000122.fasta	intron
SISRS_contig-377000145.fasta	intron
SISRS_contig-1275000016.fasta	intron
SISRS_contig-155000053.fasta	intron
SISRS_contig-275000186.fasta	intron
SISRS_contig-302000043.fasta	intron
SISRS_contig-488000050.fasta	intron
SISRS_contig-1259000161.fasta	intron
SISRS_contig-1015000036.fasta	intron
SISRS_contig-242000176.fasta	intron
SISRS_contig-1762000012.fasta	intron
SISRS_contig-187000119.fasta	intron
SISRS_contig-723000113.fasta	intron
SISRS_contig-473000139.fasta	intron
SISRS_contig-627000084.fasta	intron
SISRS_contig-73000038.fasta	intron
SISRS_contig-474000111.fasta	intron
SISRS_contig-1725000091.fasta	intron
SISRS_contig-965000161.fasta	intron
SISRS_contig-57000194.fasta	intron
SISRS_contig-1407000014.fasta	intron
SISRS_contig-1836000127.fasta	intron
SISRS_contig-899000145.fasta	intron
SISRS_contig-1300000193.fasta	intron
SISRS_contig-1172000173.fasta	intron
SISRS_contig-602000145.fasta	intron
SISRS_contig-450000058.fasta	intron
SISRS_contig-571000100.fasta	intron
SISRS_contig-1764000029.fasta	intron
SISRS_contig-1784000163.fasta	intron
SISRS_contig-1375000002.fasta	intron
SISRS_contig-198000113.fasta	intron
SISRS_contig-1233000032.fasta	intron
SISRS_contig-72000016.fasta	intron
SISRS_contig-1439000034.fasta	intron
SISRS_contig-204000159.fasta	intron
SISRS_contig-1109000068.fasta	intron
SISRS_contig-348000115.fasta	intron
SISRS_contig-1225000114.fasta	intron
SISRS_contig-1125000092.fasta	intron
SISRS_contig-521000001.fasta	intron
SISRS_contig-941000065.fasta	intron
SISRS_contig-1451000158.fasta	intron
SISRS_contig-550000018.fasta	intron
SISRS_contig-168000083.fasta	intron
SISRS_contig-1796000019.fasta	intron
SISRS_contig-447000002.fasta	intron
SISRS_contig-129000140.fasta	intron
SISRS_contig-1440000102.fasta	intron
SISRS_contig-1746000039.fasta	intron
SISRS_contig-1395000007.fasta	intron
SISRS_contig-1317000054.fasta	intron
SISRS_contig-1032000004.fasta	intron
SISRS_contig-1409000019.fasta	intron
SISRS_contig-1565000194.fasta	intron
SISRS_contig-701000025.fasta	intron
SISRS_contig-396000159.fasta	intron
SISRS_contig-472000139.fasta	intron
SISRS_contig-255000005.fasta	intron
SISRS_contig-1667000180.fasta	intron
SISRS_contig-1137000198.fasta	intron
SISRS_contig-1195000002.fasta	intron
SISRS_contig-416000085.fasta	intron
SISRS_contig-820000084.fasta	intron
SISRS_contig-953000072.fasta	intron
SISRS_contig-401000079.fasta	intron
SISRS_contig-992000140.fasta	intron
SISRS_contig-112000101.fasta	intron
SISRS_contig-80000049.fasta	intron
SISRS_contig-86000071.fasta	intron
SISRS_contig-1545000084.fasta	intron
SISRS_contig-543000034.fasta	intron
SISRS_contig-304000137.fasta	intron
SISRS_contig-1147000021.fasta	intron
SISRS_contig-1538000059.fasta	intron
SISRS_contig-1172000018.fasta	intron
SISRS_contig-1658000066.fasta	intron
SISRS_contig-699000099.fasta	intron
SISRS_contig-1206000047.fasta	intron
SISRS_contig-1078000095.fasta	intron
SISRS_contig-1052000141.fasta	intron
SISRS_contig-1075000037.fasta	intron
SISRS_contig-405000027.fasta	intron
SISRS_contig-1284000034.fasta	intron
SISRS_contig-306000142.fasta	intron
SISRS_contig-1291000085.fasta	intron
SISRS_contig-460000090.fasta	intron
SISRS_contig-469000191.fasta	intron
SISRS_contig-1439000169.fasta	intron
SISRS_contig-209000031.fasta	intron
SISRS_contig-1445000122.fasta	intron
SISRS_contig-1270000024.fasta	intron
SISRS_contig-1458000037.fasta	intron
SISRS_contig-102000024.fasta	intron
SISRS_contig-1128000117.fasta	intron
SISRS_contig-485000014.fasta	intron
SISRS_contig-1215000121.fasta	intron
SISRS_contig-1160000047.fasta	intron
SISRS_contig-515000163.fasta	intron
SISRS_contig-245000186.fasta	intron
SISRS_contig-1637000159.fasta	intron
SISRS_contig-1169000153.fasta	intron
SISRS_contig-321000006.fasta	intron
SISRS_contig-707000129.fasta	intron
SISRS_contig-900000050.fasta	intron
SISRS_contig-1459000185.fasta	intron
SISRS_contig-395000077.fasta	intron
SISRS_contig-1434000088.fasta	intron
SISRS_contig-100000194.fasta	intron
SISRS_contig-745000178.fasta	intron
SISRS_contig-1234000004.fasta	intron
SISRS_contig-388000073.fasta	intron
SISRS_contig-44000057.fasta	intron
SISRS_contig-951000171.fasta	intron
SISRS_contig-402000036.fasta	intron
SISRS_contig-1581000138.fasta	intron
SISRS_contig-1550000099.fasta	intron
SISRS_contig-345000145.fasta	intron
SISRS_contig-645000103.fasta	intron
SISRS_contig-1061000060.fasta	intron
SISRS_contig-949000064.fasta	intron
SISRS_contig-841000179.fasta	intron
SISRS_contig-1481000058.fasta	intron
SISRS_contig-1064000139.fasta	intron
SISRS_contig-1103000118.fasta	intron
SISRS_contig-836000194.fasta	intron
SISRS_contig-767000073.fasta	intron
SISRS_contig-1497000195.fasta	intron
SISRS_contig-444000058.fasta	intron
SISRS_contig-401000191.fasta	intron
SISRS_contig-904000078.fasta	intron
SISRS_contig-1312000075.fasta	intron
SISRS_contig-812000033.fasta	intron
SISRS_contig-1202000035.fasta	intron
SISRS_contig-673000092.fasta	intron
SISRS_contig-1480000160.fasta	intron
SISRS_contig-1032000159.fasta	intron
SISRS_contig-973000042.fasta	intron
SISRS_contig-1533000159.fasta	intron
SISRS_contig-327000116.fasta	intron
SISRS_contig-1452000139.fasta	intron
SISRS_contig-863000114.fasta	intron
SISRS_contig-820000138.fasta	intron
SISRS_contig-1284000153.fasta	intron
SISRS_contig-491000165.fasta	intron
SISRS_contig-786000197.fasta	intron
SISRS_contig-233000081.fasta	intron
SISRS_contig-226000178.fasta	intron
SISRS_contig-1312000074.fasta	intron
SISRS_contig-722000015.fasta	intron
SISRS_contig-185000041.fasta	intron
SISRS_contig-1154000055.fasta	intron
SISRS_contig-600000085.fasta	intron
SISRS_contig-1185000105.fasta	intron
SISRS_contig-1562000151.fasta	intron
SISRS_contig-1460000035.fasta	intron
SISRS_contig-1122000106.fasta	intron
SISRS_contig-742000049.fasta	intron
SISRS_contig-1497000173.fasta	intron
SISRS_contig-1439000061.fasta	intron
SISRS_contig-1545000156.fasta	intron
SISRS_contig-1119000053.fasta	intron
SISRS_contig-1667000104.fasta	intron
SISRS_contig-5000023.fasta	intron
SISRS_contig-884000024.fasta	intron
SISRS_contig-531000098.fasta	intron
SISRS_contig-841000131.fasta	intron
SISRS_contig-1517000007.fasta	intron
SISRS_contig-1437000188.fasta	intron
SISRS_contig-1407000011.fasta	intron
SISRS_contig-59000083.fasta	intron
SISRS_contig-1456000024.fasta	intron
SISRS_contig-657000170.fasta	intron
SISRS_contig-1494000098.fasta	intron
SISRS_contig-624000061.fasta	intron
SISRS_contig-1620000117.fasta	intron
SISRS_contig-460000189.fasta	intron
SISRS_contig-1738000078.fasta	intron
SISRS_contig-1179000023.fasta	intron
SISRS_contig-947000051.fasta	intron
SISRS_contig-834000027.fasta	intron
SISRS_contig-269000065.fasta	intron
SISRS_contig-1255000142.fasta	intron
SISRS_contig-1736000048.fasta	intron
SISRS_contig-752000042.fasta	intron
SISRS_contig-1586000070.fasta	intron
SISRS_contig-603000115.fasta	intron
SISRS_contig-790000030.fasta	intron
SISRS_contig-128000169.fasta	intron
SISRS_contig-1542000012.fasta	intron
SISRS_contig-198000177.fasta	intron
SISRS_contig-868000113.fasta	intron
SISRS_contig-114000017.fasta	intron
SISRS_contig-1002000025.fasta	intron
SISRS_contig-1279000115.fasta	intron
SISRS_contig-1572000114.fasta	intron
SISRS_contig-163000137.fasta	intron
SISRS_contig-794000174.fasta	intron
SISRS_contig-1169000197.fasta	intron
SISRS_contig-495000090.fasta	intron
SISRS_contig-1739000003.fasta	intron
SISRS_contig-949000005.fasta	intron
SISRS_contig-1039000194.fasta	intron
SISRS_contig-1135000011.fasta	intron
SISRS_contig-1450000176.fasta	intron
SISRS_contig-1016000079.fasta	intron
SISRS_contig-1469000152.fasta	intron
SISRS_contig-426000105.fasta	intron
SISRS_contig-413000172.fasta	intron
SISRS_contig-1741000123.fasta	intron
SISRS_contig-947000168.fasta	intron
SISRS_contig-1259000026.fasta	intron
SISRS_contig-890000168.fasta	intron
SISRS_contig-329000010.fasta	intron
SISRS_contig-328000070.fasta	intron
SISRS_contig-562000042.fasta	intron
SISRS_contig-516000002.fasta	intron
SISRS_contig-129000177.fasta	intron
SISRS_contig-1809000178.fasta	intron
SISRS_contig-809000036.fasta	intron
SISRS_contig-679000057.fasta	intron
SISRS_contig-1447000095.fasta	intron
SISRS_contig-482000189.fasta	intron
SISRS_contig-988000119.fasta	intron
SISRS_contig-1156000114.fasta	intron
SISRS_contig-1275000109.fasta	intron
SISRS_contig-1537000094.fasta	intron
SISRS_contig-1162000021.fasta	intron
SISRS_contig-212000046.fasta	intron
SISRS_contig-1277000198.fasta	intron
SISRS_contig-476000171.fasta	intron
SISRS_contig-56000162.fasta	intron
SISRS_contig-1666000061.fasta	intron
SISRS_contig-1311000144.fasta	intron
SISRS_contig-223000194.fasta	intron
SISRS_contig-1175000185.fasta	intron
SISRS_contig-157000021.fasta	intron
SISRS_contig-1016000189.fasta	intron
SISRS_contig-1246000129.fasta	intron
SISRS_contig-1238000138.fasta	intron
SISRS_contig-477000162.fasta	intron
SISRS_contig-1453000135.fasta	intron
SISRS_contig-1025000065.fasta	intron
SISRS_contig-1304000016.fasta	intron
SISRS_contig-1609000002.fasta	intron
SISRS_contig-315000029.fasta	intron
SISRS_contig-561000146.fasta	intron
SISRS_contig-289000097.fasta	intron
SISRS_contig-845000149.fasta	intron
SISRS_contig-767000076.fasta	intron
SISRS_contig-966000123.fasta	intron
SISRS_contig-257000037.fasta	intron
SISRS_contig-1356000153.fasta	intron
SISRS_contig-544000028.fasta	intron
SISRS_contig-274000134.fasta	intron
SISRS_contig-1172000145.fasta	intron
SISRS_contig-467000189.fasta	intron
SISRS_contig-841000055.fasta	intron
SISRS_contig-1224000076.fasta	intron
SISRS_contig-1501000048.fasta	intron
SISRS_contig-1350000074.fasta	intron
SISRS_contig-1502000018.fasta	intron
SISRS_contig-1242000147.fasta	intron
SISRS_contig-163000049.fasta	intron
SISRS_contig-1507000018.fasta	intron
SISRS_contig-1545000044.fasta	intron
SISRS_contig-961000059.fasta	intron
SISRS_contig-109000191.fasta	intron
SISRS_contig-534000139.fasta	intron
SISRS_contig-307000129.fasta	intron
SISRS_contig-780000096.fasta	intron
SISRS_contig-95000038.fasta	intron
SISRS_contig-134000101.fasta	intron
SISRS_contig-272000096.fasta	intron
SISRS_contig-845000033.fasta	intron
SISRS_contig-133000065.fasta	intron
SISRS_contig-970000157.fasta	intron
SISRS_contig-843000184.fasta	intron
SISRS_contig-1162000127.fasta	intron
SISRS_contig-577000141.fasta	intron
SISRS_contig-416000186.fasta	intron
SISRS_contig-109000057.fasta	intron
SISRS_contig-477000066.fasta	intron
SISRS_contig-626000183.fasta	intron
SISRS_contig-1673000100.fasta	intron
SISRS_contig-431000024.fasta	intron
SISRS_contig-697000171.fasta	intron
SISRS_contig-1046000153.fasta	intron
SISRS_contig-47000066.fasta	intron
SISRS_contig-915000092.fasta	intron
SISRS_contig-1195000135.fasta	intron
SISRS_contig-1137000157.fasta	intron
SISRS_contig-1700000030.fasta	intron
SISRS_contig-782000110.fasta	intron
SISRS_contig-1693000098.fasta	intron
SISRS_contig-900000143.fasta	intron
SISRS_contig-180000167.fasta	intron
SISRS_contig-1281000084.fasta	intron
SISRS_contig-1477000059.fasta	intron
SISRS_contig-1522000024.fasta	intron
SISRS_contig-1617000119.fasta	intron
SISRS_contig-1328000109.fasta	intron
SISRS_contig-1133000105.fasta	intron
SISRS_contig-566000151.fasta	intron
SISRS_contig-1458000131.fasta	intron
SISRS_contig-902000120.fasta	intron
SISRS_contig-986000037.fasta	intron
SISRS_contig-1467000000.fasta	intron
SISRS_contig-1431000150.fasta	intron
SISRS_contig-1079000019.fasta	intron
SISRS_contig-526000040.fasta	intron
SISRS_contig-974000112.fasta	intron
SISRS_contig-1756000087.fasta	intron
SISRS_contig-1272000168.fasta	intron
SISRS_contig-1118000095.fasta	intron
SISRS_contig-680000045.fasta	intron
SISRS_contig-1264000071.fasta	intron
SISRS_contig-1661000132.fasta	intron
SISRS_contig-1272000161.fasta	intron
SISRS_contig-1470000056.fasta	intron
SISRS_contig-1115000068.fasta	intron
SISRS_contig-962000079.fasta	intron
SISRS_contig-1417000133.fasta	intron
SISRS_contig-770000191.fasta	intron
SISRS_contig-1827000183.fasta	intron
SISRS_contig-416000032.fasta	intron
SISRS_contig-910000120.fasta	intron
SISRS_contig-1119000028.fasta	intron
SISRS_contig-358000079.fasta	intron
SISRS_contig-1043000058.fasta	intron
SISRS_contig-1446000109.fasta	intron
SISRS_contig-838000038.fasta	intron
SISRS_contig-949000048.fasta	intron
SISRS_contig-1431000014.fasta	intron
SISRS_contig-256000044.fasta	intron
SISRS_contig-1153000132.fasta	intron
SISRS_contig-301000021.fasta	intron
SISRS_contig-896000043.fasta	intron
SISRS_contig-1151000044.fasta	intron
SISRS_contig-1809000006.fasta	intron
SISRS_contig-1278000185.fasta	intron
SISRS_contig-1165000185.fasta	intron
SISRS_contig-1664000132.fasta	intron
SISRS_contig-528000083.fasta	intron
SISRS_contig-1197000009.fasta	intron
SISRS_contig-1276000198.fasta	intron
SISRS_contig-242000130.fasta	intron
SISRS_contig-1011000118.fasta	intron
SISRS_contig-1663000078.fasta	intron
SISRS_contig-161000174.fasta	intron
SISRS_contig-974000168.fasta	intron
SISRS_contig-1542000006.fasta	intron
