Alignment_name	Locus_type
SISRS_contig-219000157.fasta	CDS
SISRS_contig-484000005.fasta	CDS
SISRS_contig-936000018.fasta	CDS
SISRS_contig-1724000013.fasta	CDS
SISRS_contig-775000032.fasta	CDS
SISRS_contig-352000021.fasta	CDS
SISRS_contig-173000130.fasta	CDS
SISRS_contig-1133000110.fasta	CDS
SISRS_contig-1004000181.fasta	CDS
SISRS_contig-176000155.fasta	CDS
SISRS_contig-472000024.fasta	CDS
SISRS_contig-432000021.fasta	CDS
SISRS_contig-1176000008.fasta	CDS
SISRS_contig-42000108.fasta	CDS
SISRS_contig-37000022.fasta	CDS
SISRS_contig-181000078.fasta	CDS
SISRS_contig-352000068.fasta	CDS
SISRS_contig-1457000137.fasta	CDS
SISRS_contig-48000042.fasta	CDS
SISRS_contig-11000189.fasta	CDS
SISRS_contig-228000076.fasta	CDS
SISRS_contig-407000157.fasta	CDS
SISRS_contig-80000104.fasta	CDS
SISRS_contig-1072000197.fasta	CDS
SISRS_contig-139000175.fasta	CDS
SISRS_contig-1000044.fasta	CDS
SISRS_contig-1366000135.fasta	CDS
SISRS_contig-941000122.fasta	CDS
SISRS_contig-88000050.fasta	CDS
SISRS_contig-41000001.fasta	CDS
SISRS_contig-970000156.fasta	CDS
SISRS_contig-948000003.fasta	CDS
SISRS_contig-942000036.fasta	CDS
SISRS_contig-435000064.fasta	CDS
SISRS_contig-1436000139.fasta	CDS
SISRS_contig-1376000194.fasta	CDS
SISRS_contig-384000108.fasta	CDS
SISRS_contig-1123000133.fasta	CDS
SISRS_contig-1261000052.fasta	CDS
SISRS_contig-814000114.fasta	CDS
SISRS_contig-914000055.fasta	CDS
SISRS_contig-38000035.fasta	CDS
SISRS_contig-310000099.fasta	CDS
SISRS_contig-1186000100.fasta	CDS
SISRS_contig-25000041.fasta	CDS
SISRS_contig-104000054.fasta	CDS
SISRS_contig-204000061.fasta	CDS
SISRS_contig-1140000031.fasta	CDS
SISRS_contig-1201000065.fasta	CDS
SISRS_contig-788000031.fasta	CDS
SISRS_contig-1263000074.fasta	CDS
SISRS_contig-1331000192.fasta	CDS
SISRS_contig-1100000187.fasta	CDS
SISRS_contig-1206000011.fasta	CDS
SISRS_contig-1539000003.fasta	CDS
SISRS_contig-194000192.fasta	CDS
SISRS_contig-971000158.fasta	CDS
SISRS_contig-384000120.fasta	CDS
SISRS_contig-630000080.fasta	CDS
SISRS_contig-1371000057.fasta	CDS
SISRS_contig-329000171.fasta	CDS
SISRS_contig-1260000131.fasta	CDS
SISRS_contig-196000172.fasta	CDS
SISRS_contig-1029000076.fasta	CDS
SISRS_contig-1104000154.fasta	CDS
SISRS_contig-1311000133.fasta	CDS
SISRS_contig-581000187.fasta	CDS
SISRS_contig-77000102.fasta	CDS
SISRS_contig-1140000102.fasta	CDS
SISRS_contig-1263000100.fasta	CDS
SISRS_contig-1206000032.fasta	CDS
SISRS_contig-1819000194.fasta	CDS
SISRS_contig-1305000197.fasta	CDS
SISRS_contig-1168000105.fasta	CDS
SISRS_contig-1281000040.fasta	CDS
SISRS_contig-1091000153.fasta	CDS
SISRS_contig-534000060.fasta	CDS
SISRS_contig-283000122.fasta	CDS
SISRS_contig-309000067.fasta	CDS
SISRS_contig-1645000137.fasta	CDS
SISRS_contig-1474000050.fasta	CDS
SISRS_contig-922000188.fasta	CDS
SISRS_contig-980000062.fasta	CDS
SISRS_contig-941000186.fasta	CDS
SISRS_contig-260000181.fasta	CDS
SISRS_contig-470000111.fasta	CDS
SISRS_contig-1007000031.fasta	CDS
SISRS_contig-335000098.fasta	CDS
SISRS_contig-1187000185.fasta	CDS
SISRS_contig-830000004.fasta	CDS
SISRS_contig-853000084.fasta	CDS
SISRS_contig-112000103.fasta	CDS
SISRS_contig-69000087.fasta	CDS
SISRS_contig-157000154.fasta	CDS
SISRS_contig-1123000139.fasta	CDS
SISRS_contig-415000048.fasta	CDS
SISRS_contig-967000098.fasta	CDS
SISRS_contig-1126000188.fasta	CDS
SISRS_contig-1274000000.fasta	CDS
SISRS_contig-1287000150.fasta	CDS
SISRS_contig-997000058.fasta	CDS
SISRS_contig-468000081.fasta	CDS
SISRS_contig-888000071.fasta	CDS
SISRS_contig-443000057.fasta	CDS
SISRS_contig-1238000041.fasta	CDS
SISRS_contig-1752000132.fasta	CDS
SISRS_contig-219000070.fasta	CDS
SISRS_contig-227000183.fasta	CDS
SISRS_contig-772000196.fasta	CDS
SISRS_contig-225000108.fasta	CDS
SISRS_contig-1264000118.fasta	CDS
SISRS_contig-1065000048.fasta	CDS
SISRS_contig-1350000055.fasta	CDS
SISRS_contig-505000109.fasta	CDS
SISRS_contig-1212000054.fasta	CDS
SISRS_contig-577000119.fasta	CDS
SISRS_contig-362000069.fasta	CDS
SISRS_contig-528000017.fasta	CDS
SISRS_contig-214000120.fasta	CDS
SISRS_contig-1745000003.fasta	CDS
SISRS_contig-236000194.fasta	CDS
SISRS_contig-1070000025.fasta	CDS
SISRS_contig-436000142.fasta	CDS
SISRS_contig-1284000150.fasta	CDS
SISRS_contig-581000011.fasta	CDS
SISRS_contig-984000031.fasta	CDS
SISRS_contig-1105000076.fasta	CDS
SISRS_contig-495000163.fasta	CDS
SISRS_contig-160000034.fasta	CDS
SISRS_contig-72000131.fasta	CDS
SISRS_contig-858000145.fasta	CDS
SISRS_contig-1381000116.fasta	CDS
SISRS_contig-1331000140.fasta	CDS
SISRS_contig-129000155.fasta	CDS
SISRS_contig-1725000161.fasta	CDS
SISRS_contig-317000166.fasta	CDS
SISRS_contig-842000062.fasta	CDS
SISRS_contig-638000159.fasta	CDS
SISRS_contig-542000196.fasta	CDS
SISRS_contig-352000138.fasta	CDS
SISRS_contig-1435000028.fasta	CDS
SISRS_contig-1248000112.fasta	CDS
SISRS_contig-1401000110.fasta	CDS
SISRS_contig-118000118.fasta	CDS
SISRS_contig-259000177.fasta	CDS
SISRS_contig-245000107.fasta	CDS
SISRS_contig-102000118.fasta	CDS
SISRS_contig-494000100.fasta	CDS
SISRS_contig-370000014.fasta	CDS
SISRS_contig-1109000172.fasta	CDS
SISRS_contig-172000080.fasta	CDS
SISRS_contig-1204000053.fasta	CDS
SISRS_contig-805000188.fasta	CDS
SISRS_contig-944000022.fasta	CDS
SISRS_contig-190000137.fasta	CDS
SISRS_contig-1210000054.fasta	CDS
SISRS_contig-1430000177.fasta	CDS
SISRS_contig-559000138.fasta	CDS
SISRS_contig-153000134.fasta	CDS
SISRS_contig-1070000156.fasta	CDS
SISRS_contig-963000041.fasta	CDS
SISRS_contig-231000092.fasta	CDS
SISRS_contig-1695000038.fasta	CDS
SISRS_contig-152000026.fasta	CDS
SISRS_contig-839000118.fasta	CDS
SISRS_contig-1490000096.fasta	CDS
SISRS_contig-222000051.fasta	CDS
SISRS_contig-1425000044.fasta	CDS
SISRS_contig-1335000175.fasta	CDS
SISRS_contig-1358000154.fasta	CDS
SISRS_contig-187000024.fasta	CDS
SISRS_contig-598000167.fasta	CDS
SISRS_contig-1228000185.fasta	CDS
SISRS_contig-950000197.fasta	CDS
SISRS_contig-1674000096.fasta	CDS
SISRS_contig-247000151.fasta	CDS
SISRS_contig-1057000191.fasta	CDS
SISRS_contig-1002000137.fasta	CDS
SISRS_contig-1599000047.fasta	CDS
SISRS_contig-1312000136.fasta	CDS
SISRS_contig-1493000039.fasta	CDS
SISRS_contig-1320000004.fasta	CDS
SISRS_contig-1416000078.fasta	CDS
SISRS_contig-1358000032.fasta	CDS
SISRS_contig-912000035.fasta	CDS
SISRS_contig-454000003.fasta	CDS
SISRS_contig-626000046.fasta	CDS
SISRS_contig-1172000049.fasta	CDS
SISRS_contig-1177000124.fasta	CDS
SISRS_contig-74000132.fasta	CDS
SISRS_contig-290000061.fasta	CDS
SISRS_contig-691000108.fasta	CDS
SISRS_contig-1308000036.fasta	CDS
SISRS_contig-1353000189.fasta	CDS
SISRS_contig-494000172.fasta	CDS
SISRS_contig-532000053.fasta	CDS
SISRS_contig-783000102.fasta	CDS
SISRS_contig-540000111.fasta	CDS
SISRS_contig-205000033.fasta	CDS
SISRS_contig-918000015.fasta	CDS
SISRS_contig-1036000140.fasta	CDS
SISRS_contig-388000059.fasta	CDS
SISRS_contig-929000088.fasta	CDS
SISRS_contig-1321000111.fasta	CDS
SISRS_contig-1432000012.fasta	CDS
SISRS_contig-463000143.fasta	CDS
SISRS_contig-1095000019.fasta	CDS
SISRS_contig-571000011.fasta	CDS
SISRS_contig-61000046.fasta	CDS
SISRS_contig-832000056.fasta	CDS
SISRS_contig-517000193.fasta	CDS
SISRS_contig-1110000011.fasta	CDS
SISRS_contig-1014000111.fasta	CDS
SISRS_contig-1268000075.fasta	CDS
SISRS_contig-1067000082.fasta	CDS
SISRS_contig-819000065.fasta	CDS
SISRS_contig-1862000046.fasta	CDS
SISRS_contig-776000136.fasta	CDS
SISRS_contig-1696000149.fasta	CDS
SISRS_contig-972000095.fasta	CDS
SISRS_contig-1312000143.fasta	CDS
SISRS_contig-1423000055.fasta	CDS
SISRS_contig-1229000115.fasta	CDS
SISRS_contig-555000005.fasta	CDS
SISRS_contig-99000088.fasta	CDS
SISRS_contig-1074000070.fasta	CDS
SISRS_contig-139000128.fasta	CDS
SISRS_contig-1233000087.fasta	CDS
SISRS_contig-416000086.fasta	CDS
SISRS_contig-1278000192.fasta	CDS
SISRS_contig-948000171.fasta	CDS
SISRS_contig-1164000002.fasta	CDS
SISRS_contig-1366000122.fasta	CDS
SISRS_contig-64000098.fasta	CDS
SISRS_contig-185000186.fasta	CDS
SISRS_contig-754000108.fasta	CDS
SISRS_contig-756000052.fasta	CDS
SISRS_contig-1519000108.fasta	CDS
SISRS_contig-294000165.fasta	CDS
SISRS_contig-991000114.fasta	CDS
SISRS_contig-284000014.fasta	CDS
SISRS_contig-76000015.fasta	CDS
SISRS_contig-40000049.fasta	CDS
SISRS_contig-105000024.fasta	CDS
SISRS_contig-351000023.fasta	CDS
SISRS_contig-521000169.fasta	CDS
SISRS_contig-67000141.fasta	CDS
SISRS_contig-299000021.fasta	CDS
SISRS_contig-1484000098.fasta	CDS
SISRS_contig-538000065.fasta	CDS
SISRS_contig-646000030.fasta	CDS
SISRS_contig-373000124.fasta	CDS
SISRS_contig-85000042.fasta	CDS
SISRS_contig-74000117.fasta	CDS
SISRS_contig-164000126.fasta	CDS
SISRS_contig-737000021.fasta	CDS
SISRS_contig-174000076.fasta	CDS
SISRS_contig-360000183.fasta	CDS
SISRS_contig-88000043.fasta	CDS
SISRS_contig-1243000023.fasta	CDS
SISRS_contig-1699000145.fasta	CDS
SISRS_contig-884000031.fasta	CDS
SISRS_contig-1622000057.fasta	CDS
SISRS_contig-203000112.fasta	CDS
SISRS_contig-1639000073.fasta	CDS
SISRS_contig-26000125.fasta	CDS
SISRS_contig-745000187.fasta	CDS
SISRS_contig-268000125.fasta	CDS
SISRS_contig-480000178.fasta	CDS
SISRS_contig-1214000058.fasta	CDS
SISRS_contig-67000073.fasta	CDS
SISRS_contig-359000072.fasta	CDS
SISRS_contig-1273000164.fasta	CDS
SISRS_contig-1143000124.fasta	CDS
SISRS_contig-818000029.fasta	CDS
SISRS_contig-1048000131.fasta	CDS
SISRS_contig-206000162.fasta	CDS
SISRS_contig-1110000012.fasta	CDS
SISRS_contig-1306000007.fasta	CDS
SISRS_contig-827000071.fasta	CDS
SISRS_contig-1655000028.fasta	CDS
SISRS_contig-349000141.fasta	CDS
SISRS_contig-76000068.fasta	CDS
SISRS_contig-823000133.fasta	CDS
SISRS_contig-1138000058.fasta	CDS
SISRS_contig-1585000037.fasta	CDS
SISRS_contig-1415000050.fasta	CDS
SISRS_contig-914000108.fasta	CDS
SISRS_contig-1376000129.fasta	CDS
SISRS_contig-266000064.fasta	CDS
SISRS_contig-1268000100.fasta	CDS
SISRS_contig-1723000002.fasta	CDS
SISRS_contig-1275000119.fasta	CDS
SISRS_contig-1446000133.fasta	CDS
SISRS_contig-1258000067.fasta	CDS
SISRS_contig-1049000053.fasta	CDS
SISRS_contig-1311000156.fasta	CDS
SISRS_contig-531000084.fasta	CDS
SISRS_contig-794000004.fasta	CDS
SISRS_contig-1288000007.fasta	CDS
SISRS_contig-979000039.fasta	CDS
SISRS_contig-616000145.fasta	CDS
SISRS_contig-138000125.fasta	CDS
SISRS_contig-1431000131.fasta	CDS
SISRS_contig-354000062.fasta	CDS
SISRS_contig-1196000105.fasta	CDS
SISRS_contig-394000132.fasta	CDS
SISRS_contig-64000081.fasta	CDS
SISRS_contig-858000066.fasta	CDS
SISRS_contig-1865000185.fasta	CDS
SISRS_contig-1042000190.fasta	CDS
SISRS_contig-1383000106.fasta	CDS
SISRS_contig-261000047.fasta	CDS
SISRS_contig-1518000091.fasta	CDS
SISRS_contig-1443000118.fasta	CDS
SISRS_contig-1766000166.fasta	CDS
SISRS_contig-839000116.fasta	CDS
SISRS_contig-939000060.fasta	CDS
SISRS_contig-1087000038.fasta	CDS
SISRS_contig-1073000080.fasta	CDS
SISRS_contig-661000079.fasta	CDS
SISRS_contig-854000063.fasta	CDS
SISRS_contig-1381000126.fasta	CDS
SISRS_contig-787000051.fasta	CDS
SISRS_contig-1302000023.fasta	CDS
SISRS_contig-1316000062.fasta	CDS
SISRS_contig-174000123.fasta	CDS
SISRS_contig-1277000049.fasta	CDS
SISRS_contig-356000054.fasta	CDS
SISRS_contig-961000019.fasta	CDS
SISRS_contig-1702000044.fasta	CDS
SISRS_contig-1181000103.fasta	CDS
SISRS_contig-1253000085.fasta	CDS
SISRS_contig-341000099.fasta	CDS
SISRS_contig-908000102.fasta	CDS
SISRS_contig-1396000102.fasta	CDS
SISRS_contig-251000107.fasta	CDS
SISRS_contig-103000081.fasta	CDS
SISRS_contig-67000040.fasta	CDS
SISRS_contig-381000015.fasta	CDS
SISRS_contig-215000198.fasta	CDS
SISRS_contig-1444000157.fasta	CDS
SISRS_contig-478000048.fasta	CDS
SISRS_contig-1573000130.fasta	CDS
SISRS_contig-844000046.fasta	CDS
SISRS_contig-1082000168.fasta	CDS
SISRS_contig-790000069.fasta	CDS
SISRS_contig-1425000180.fasta	CDS
SISRS_contig-1236000031.fasta	CDS
SISRS_contig-253000159.fasta	CDS
SISRS_contig-1691000096.fasta	CDS
SISRS_contig-1193000081.fasta	CDS
SISRS_contig-1114000099.fasta	CDS
SISRS_contig-1469000102.fasta	CDS
SISRS_contig-25000073.fasta	CDS
SISRS_contig-580000166.fasta	CDS
SISRS_contig-1343000131.fasta	CDS
SISRS_contig-969000076.fasta	CDS
SISRS_contig-1157000022.fasta	CDS
SISRS_contig-1275000022.fasta	CDS
SISRS_contig-320000001.fasta	CDS
SISRS_contig-791000012.fasta	CDS
SISRS_contig-980000157.fasta	CDS
SISRS_contig-1636000051.fasta	CDS
SISRS_contig-103000050.fasta	CDS
SISRS_contig-1293000123.fasta	CDS
SISRS_contig-1113000150.fasta	CDS
SISRS_contig-636000009.fasta	CDS
SISRS_contig-1301000124.fasta	CDS
SISRS_contig-966000077.fasta	CDS
SISRS_contig-1461000098.fasta	CDS
SISRS_contig-1277000053.fasta	CDS
SISRS_contig-624000076.fasta	CDS
SISRS_contig-957000020.fasta	CDS
SISRS_contig-865000100.fasta	CDS
SISRS_contig-1009000121.fasta	CDS
SISRS_contig-521000047.fasta	CDS
SISRS_contig-776000025.fasta	CDS
SISRS_contig-1212000056.fasta	CDS
SISRS_contig-443000025.fasta	CDS
SISRS_contig-1206000072.fasta	CDS
SISRS_contig-1017000024.fasta	CDS
SISRS_contig-1263000055.fasta	CDS
SISRS_contig-560000181.fasta	CDS
SISRS_contig-1162000125.fasta	CDS
SISRS_contig-77000140.fasta	CDS
SISRS_contig-1654000146.fasta	CDS
SISRS_contig-927000183.fasta	CDS
SISRS_contig-908000041.fasta	CDS
SISRS_contig-1021000150.fasta	CDS
SISRS_contig-935000062.fasta	CDS
SISRS_contig-598000165.fasta	CDS
SISRS_contig-20000002.fasta	CDS
SISRS_contig-1033000083.fasta	CDS
SISRS_contig-934000002.fasta	CDS
SISRS_contig-946000091.fasta	CDS
SISRS_contig-663000104.fasta	CDS
SISRS_contig-1477000098.fasta	CDS
SISRS_contig-38000165.fasta	CDS
SISRS_contig-7000138.fasta	CDS
SISRS_contig-238000061.fasta	CDS
SISRS_contig-34000053.fasta	CDS
SISRS_contig-1266000101.fasta	CDS
SISRS_contig-79000182.fasta	CDS
SISRS_contig-1126000031.fasta	CDS
SISRS_contig-989000069.fasta	CDS
SISRS_contig-1082000079.fasta	CDS
SISRS_contig-1425000139.fasta	CDS
SISRS_contig-1500000065.fasta	CDS
SISRS_contig-297000054.fasta	CDS
SISRS_contig-137000192.fasta	CDS
SISRS_contig-771000126.fasta	CDS
SISRS_contig-521000003.fasta	CDS
SISRS_contig-1423000090.fasta	CDS
SISRS_contig-1591000037.fasta	CDS
SISRS_contig-153000137.fasta	CDS
SISRS_contig-1513000059.fasta	CDS
SISRS_contig-423000004.fasta	CDS
SISRS_contig-1718000004.fasta	CDS
SISRS_contig-1128000093.fasta	CDS
SISRS_contig-1341000031.fasta	CDS
SISRS_contig-846000115.fasta	CDS
SISRS_contig-852000131.fasta	CDS
SISRS_contig-1600000196.fasta	CDS
SISRS_contig-1368000170.fasta	CDS
SISRS_contig-253000023.fasta	CDS
SISRS_contig-909000052.fasta	CDS
SISRS_contig-1270000003.fasta	CDS
SISRS_contig-35000095.fasta	CDS
SISRS_contig-1142000113.fasta	CDS
SISRS_contig-1569000082.fasta	CDS
SISRS_contig-42000103.fasta	CDS
SISRS_contig-863000137.fasta	CDS
SISRS_contig-1438000055.fasta	CDS
SISRS_contig-1258000040.fasta	CDS
SISRS_contig-856000065.fasta	CDS
